,Dataset,row,col,T2,T3,F1,N3,C1_clf,Model,Precision,Recall,Fbeta,Accuracy,complexity,Duration,E3,E5
124,analcatdata_cyyoung9302,92,17,0.1847826086956521,0.1195652173913043,0.6730350171506911,0.2065217391304347,0.7347813522127804,logistic_regression,0.7513888888888889,0.7083333333333334,0.720906432748538,0.8260869565217391,0.0,1.0332861975127576,0.3593331524561045,0.4123926071369292
125,analcatdata_cyyoung9302,92,17,0.1847826086956521,0.1195652173913043,0.6730350171506911,0.2065217391304347,0.7347813522127804,naive_bayes,0.7350427350427351,0.8333333333333333,0.714781746031746,0.7391304347826086,68.0,0.04947413650213504,0.3593331524561045,0.4123926071369292
126,analcatdata_fraud,42,18,0.4285714285714285,0.3333333333333333,0.7135037376416685,0.3571428571428571,0.8926230133850988,decision_tree,0.605952380952381,0.6011904761904762,0.6078144078144079,0.6363636363636364,10.0,0.08396921672073066,0.4591479170272447,0.6277174032044079
127,analcatdata_fraud,42,18,0.4285714285714285,0.3333333333333333,0.7135037376416685,0.3571428571428571,0.8926230133850988,ebm,0.6770833333333333,0.6622023809523809,0.65625,0.7272727272727273,75.5,1.27634096846861,0.4591479170272447,0.6277174032044079
128,analcatdata_fraud,42,18,0.4285714285714285,0.3333333333333333,0.7135037376416685,0.3571428571428571,0.8926230133850988,gosdt,0.5291666666666667,0.5059523809523809,0.5053571428571428,0.5772727272727272,8.0,1.4118917899973251,0.4591479170272447,0.6277174032044079
129,analcatdata_fraud,42,18,0.4285714285714285,0.3333333333333333,0.7135037376416685,0.3571428571428571,0.8926230133850988,igann,0.6660714285714285,0.5520833333333333,0.5439775910364145,0.6363636363636364,0.0,109.81403416278316,0.4591479170272447,0.6277174032044079
130,analcatdata_fraud,42,18,0.4285714285714285,0.3333333333333333,0.7135037376416685,0.3571428571428571,0.8926230133850988,knn,0.7444444444444445,0.6145833333333333,0.611764705882353,0.7272727272727273,0.0,0.05176662463767856,0.4591479170272447,0.6277174032044079
131,analcatdata_fraud,42,18,0.4285714285714285,0.3333333333333333,0.7135037376416685,0.3571428571428571,0.8926230133850988,logistic_regression,0.5083333333333333,0.4851190476190475,0.4761904761904761,0.5681818181818181,0.0,1.111139970667222,0.4591479170272447,0.6277174032044079
132,analcatdata_fraud,42,18,0.4285714285714285,0.3333333333333333,0.7135037376416685,0.3571428571428571,0.8926230133850988,naive_bayes,0.6875,0.6904761904761905,0.6484848484848484,0.7,72.0,0.04562500645132626,0.4591479170272447,0.6277174032044079
133,analcatdata_japansolvent,52,9,0.173076923076923,0.0576923076923076,0.6305945094460865,0.2307692307692307,0.9989326546260582,decision_tree,0.6708333333333333,0.6428571428571429,0.640530303030303,0.6538461538461539,8.0,0.10238009574366551,0.3531907054055728,0.4045475455190718
134,analcatdata_japansolvent,52,9,0.173076923076923,0.0576923076923076,0.6305945094460865,0.2307692307692307,0.9989326546260582,ebm,0.8819444444444444,0.8511904761904763,0.8452380952380951,0.8461538461538461,356.5,0.8236023795370963,0.3531907054055728,0.4045475455190718
135,analcatdata_japansolvent,52,9,0.173076923076923,0.0576923076923076,0.6305945094460865,0.2307692307692307,0.9989326546260582,gosdt,0.7632575757575757,0.6726190476190477,0.6569444444444444,0.6923076923076923,5.0,2.3626772492539647,0.3531907054055728,0.4045475455190718
136,analcatdata_japansolvent,52,9,0.173076923076923,0.0576923076923076,0.6305945094460865,0.2307692307692307,0.9989326546260582,igann,0.8541666666666666,0.8095238095238095,0.8033653846153846,0.8076923076923077,0.0,100.18515915964164,0.3531907054055728,0.4045475455190718
137,analcatdata_japansolvent,52,9,0.173076923076923,0.0576923076923076,0.6305945094460865,0.2307692307692307,0.9989326546260582,knn,0.861111111111111,0.8095238095238095,0.8033653846153846,0.8076923076923077,0.0,0.07793268035439883,0.3531907054055728,0.4045475455190718
138,analcatdata_japansolvent,52,9,0.173076923076923,0.0576923076923076,0.6305945094460865,0.2307692307692307,0.9989326546260582,logistic_regression,0.875,0.8511904761904763,0.8452380952380951,0.8461538461538461,0.0,1.1211775985418582,0.3531907054055728,0.4045475455190718
139,analcatdata_japansolvent,52,9,0.173076923076923,0.0576923076923076,0.6305945094460865,0.2307692307692307,0.9989326546260582,naive_bayes,0.8625,0.8095238095238095,0.8005681818181819,0.8076923076923077,36.0,0.05942119570339427,0.3531907054055728,0.4045475455190718
140,analcatdata_lawsuit,264,4,0.0151515151515151,0.0151515151515151,0.7566578527778152,0.0492424242424242,0.3732315518923251,decision_tree,0.9419333853760083,0.887704918032787,0.9081873536299764,0.9772727272727272,8.0,0.05043356792599547,0.0765246528378741,0.0926988960352458
141,analcatdata_lawsuit,264,4,0.0151515151515151,0.0151515151515151,0.7566578527778152,0.0492424242424242,0.3732315518923251,ebm,0.9919994879672298,0.9459016393442624,0.9453963134672668,0.9848484848484848,335.5,0.9606438103844138,0.0765246528378741,0.0926988960352458
142,analcatdata_lawsuit,264,4,0.0151515151515151,0.0151515151515151,0.7566578527778152,0.0492424242424242,0.3732315518923251,gosdt,0.9543650793650794,0.9418032786885246,0.937492325855962,0.9848484848484848,5.0,1.7195251993104523,0.0765246528378741,0.0926988960352458
143,analcatdata_lawsuit,264,4,0.0151515151515151,0.0151515151515151,0.7566578527778152,0.0492424242424242,0.3732315518923251,igann,0.8744730679156909,0.9377049180327868,0.9000683060109289,0.9696969696969696,0.0,77.72027103807412,0.0765246528378741,0.0926988960352458
144,analcatdata_lawsuit,264,4,0.0151515151515151,0.0151515151515151,0.7566578527778152,0.0492424242424242,0.3732315518923251,knn,0.8382296466973886,0.8211726599682707,0.8095007997867235,0.9545454545454546,0.0,0.048731579500086164,0.0765246528378741,0.0926988960352458
145,analcatdata_lawsuit,264,4,0.0151515151515151,0.0151515151515151,0.7566578527778152,0.0492424242424242,0.3732315518923251,logistic_regression,0.9543010752688172,0.9459016393442624,0.9453963134672668,0.9848484848484848,0.0,1.651748636189629,0.0765246528378741,0.0926988960352458
146,analcatdata_lawsuit,264,4,0.0151515151515151,0.0151515151515151,0.7566578527778152,0.0492424242424242,0.3732315518923251,naive_bayes,0.8838667707520167,0.7918032786885246,0.8252710206240084,0.9545454545454546,16.0,0.05464314946941301,0.0765246528378741,0.0926988960352458
147,appendicitis,106,7,0.0660377358490566,0.0283018867924528,0.753633604933858,0.2075471698113207,0.7181384220154764,decision_tree,0.8983516483516484,0.5545454545454546,0.5236156718096352,0.8076923076923077,5.0,0.08345349395976347,0.3032108886028974,0.314238207359216
148,appendicitis,106,7,0.0660377358490566,0.0283018867924528,0.753633604933858,0.2075471698113207,0.7181384220154764,ebm,0.7785087719298245,0.7148268398268398,0.7294513457556936,0.849002849002849,431.5,0.876991587526658,0.3032108886028974,0.314238207359216
149,appendicitis,106,7,0.0660377358490566,0.0283018867924528,0.753633604933858,0.2075471698113207,0.7181384220154764,gosdt,0.8486111111111111,0.6642857142857143,0.6911854103343466,0.8311965811965811,4.0,4.537191599023108,0.3032108886028974,0.314238207359216
150,appendicitis,106,7,0.0660377358490566,0.0283018867924528,0.753633604933858,0.2075471698113207,0.7181384220154764,igann,0.6566770186335403,0.6415584415584416,0.6476190476190476,0.7884615384615385,0.0,47.21006646343306,0.3032108886028974,0.314238207359216
151,appendicitis,106,7,0.0660377358490566,0.0283018867924528,0.753633604933858,0.2075471698113207,0.7181384220154764,knn,0.8454166666666667,0.7148268398268398,0.7294513457556936,0.849002849002849,0.0,0.09210264682769775,0.3032108886028974,0.314238207359216
152,appendicitis,106,7,0.0660377358490566,0.0283018867924528,0.753633604933858,0.2075471698113207,0.7181384220154764,logistic_regression,0.7964285714285714,0.6642857142857143,0.6674700343841383,0.8304843304843305,0.0,1.612322671740663,0.3032108886028974,0.314238207359216
153,appendicitis,106,7,0.0660377358490566,0.0283018867924528,0.753633604933858,0.2075471698113207,0.7181384220154764,naive_bayes,0.771780303030303,0.7648268398268399,0.7459476740167277,0.849002849002849,28.0,0.07188070054147759,0.3032108886028974,0.314238207359216
154,backache,180,51,0.2833333333333333,0.1666666666666666,0.9039895552195518,0.1888888888888888,0.5813214987637028,decision_tree,0.4276162790697674,0.455128205128205,0.4407996295152824,0.7888888888888889,15.0,0.08719193234163172,0.2346756020361473,0.2720432498435895
155,backache,180,51,0.2833333333333333,0.1666666666666666,0.9039895552195518,0.1888888888888888,0.5813214987637028,ebm,0.9277777777777778,0.5,0.4642857142857143,0.8555555555555556,549.5,3.4098886718936994,0.2346756020361473,0.2720432498435895
156,backache,180,51,0.2833333333333333,0.1666666666666666,0.9039895552195518,0.1888888888888888,0.5813214987637028,gosdt,0.5796312427409989,0.5449922884133411,0.55,0.8333333333333333,6.0,15.84544847759546,0.2346756020361473,0.2720432498435895
157,backache,180,51,0.2833333333333333,0.1666666666666666,0.9039895552195518,0.1888888888888888,0.5813214987637028,igann,0.556493993993994,0.5704164256795835,0.56,0.7555555555555555,0.0,132.45483067456414,0.2346756020361473,0.2720432498435895
158,backache,180,51,0.2833333333333333,0.1666666666666666,0.9039895552195518,0.1888888888888888,0.5813214987637028,knn,0.7694805194805195,0.5288461538461539,0.5160934744268078,0.8555555555555556,0.0,1.3277630011240642,0.2346756020361473,0.2720432498435895
159,backache,180,51,0.2833333333333333,0.1666666666666666,0.9039895552195518,0.1888888888888888,0.5813214987637028,logistic_regression,0.5236013986013986,0.4935897435897435,0.4578313253012048,0.8333333333333333,0.0,0.9375841898076674,0.2346756020361473,0.2720432498435895
160,backache,180,51,0.2833333333333333,0.1666666666666666,0.9039895552195518,0.1888888888888888,0.5813214987637028,naive_bayes,0.5665413533834587,0.5865384615384615,0.569661757161757,0.7555555555555555,204.0,0.050170122408399395,0.2346756020361473,0.2720432498435895
161,banana,5300,2,0.000377358490566,0.000377358490566,0.9952677743528622,0.1273584905660377,0.992274432717632,decision_tree,0.8072577925561786,0.7915025770702926,0.7947293711513528,0.800754716981132,13.0,0.061030338792239916,0.1827928499863181,0.2246252780861434
162,banana,5300,2,0.000377358490566,0.000377358490566,0.9952677743528622,0.1273584905660377,0.992274432717632,ebm,0.8795193821483126,0.8651586544883398,0.869084703222323,0.8724528301886793,2107.0,0.7001165291842293,0.1827928499863181,0.2246252780861434
163,banana,5300,2,0.000377358490566,0.000377358490566,0.9952677743528622,0.1273584905660377,0.992274432717632,gosdt,0.8493647097009116,0.8267530526422455,0.8306425326244518,0.8366037735849057,13.0,50.65787663179285,0.1827928499863181,0.2246252780861434
164,banana,5300,2,0.000377358490566,0.000377358490566,0.9952677743528622,0.1273584905660377,0.992274432717632,igann,0.7341884966623522,0.7212923811761021,0.7232268719764108,0.7320754716981133,0.0,172.52208784748527,0.1827928499863181,0.2246252780861434
165,banana,5300,2,0.000377358490566,0.000377358490566,0.9952677743528622,0.1273584905660377,0.992274432717632,knn,0.9054469924938684,0.8994338045295638,0.9016998738776344,0.9033962264150944,0.0,0.29492804115893795,0.1827928499863181,0.2246252780861434
166,banana,5300,2,0.000377358490566,0.000377358490566,0.9952677743528622,0.1273584905660377,0.992274432717632,logistic_regression,0.5354452349619339,0.5140420391788381,0.4536535501149003,0.5550943396226415,0.0,0.12363165032629873,0.1827928499863181,0.2246252780861434
167,banana,5300,2,0.000377358490566,0.000377358490566,0.9952677743528622,0.1273584905660377,0.992274432717632,naive_bayes,0.6281713173360222,0.5878242064972572,0.5675263224273461,0.6162264150943396,8.0,0.006146629651387531,0.1827928499863181,0.2246252780861434
168,biomed,209,13,0.062200956937799,0.0239234449760765,0.7267535972994582,0.1148325358851674,0.9417258626620666,decision_tree,0.818923723335488,0.8273798355067705,0.8149699968417727,0.8269230769230769,15.0,0.026445536052479464,0.1625691189474455,0.2818237991011749
169,biomed,209,13,0.062200956937799,0.0239234449760765,0.7267535972994582,0.1148325358851674,0.9417258626620666,ebm,0.9510917445127972,0.9455976170372457,0.9481265121997388,0.952467343976778,773.5,1.7162857055664062,0.1625691189474455,0.2818237991011749
170,biomed,209,13,0.062200956937799,0.0239234449760765,0.7267535972994582,0.1148325358851674,0.9417258626620666,gosdt,0.90665979464791,0.8742260061919505,0.8913515406162466,0.904934687953556,7.0,12.166702838505016,0.1625691189474455,0.2818237991011749
171,biomed,209,13,0.062200956937799,0.0239234449760765,0.7267535972994582,0.1148325358851674,0.9417258626620666,igann,0.8675062058962988,0.8445914250867812,0.8524104378593542,0.8668359941944848,0.0,107.84877097372915,0.1625691189474455,0.2818237991011749
172,biomed,209,13,0.062200956937799,0.0239234449760765,0.7267535972994582,0.1148325358851674,0.9417258626620666,knn,0.9025219298245616,0.833204334365325,0.8508218846247015,0.875,0.0,0.011332151936549767,0.1625691189474455,0.2818237991011749
173,biomed,209,13,0.062200956937799,0.0239234449760765,0.7267535972994582,0.1148325358851674,0.9417258626620666,logistic_regression,0.9025219298245616,0.8521671826625388,0.8624722346651443,0.8764513788098695,0.0,1.614719503066119,0.1625691189474455,0.2818237991011749
174,biomed,209,13,0.062200956937799,0.0239234449760765,0.7267535972994582,0.1148325358851674,0.9417258626620666,naive_bayes,0.8919384057971015,0.8164774681802546,0.838597972972973,0.8653846153846154,52.0,0.03168988227844238,0.1625691189474455,0.2818237991011749
175,breast_cancer,286,25,0.0874125874125874,0.0489510489510489,0.8908313533984434,0.2972027972027972,0.8778446951746506,decision_tree,0.7819322254806126,0.603961038961039,0.6033180153291071,0.7291666666666667,10.0,0.05297985731386671,0.4784128645948213,0.6198578908587176
176,breast_cancer,286,25,0.0874125874125874,0.0489510489510489,0.8908313533984434,0.2972027972027972,0.8778446951746506,ebm,0.6490231990231989,0.5744397759103641,0.5728215482035517,0.7152777777777778,124.0,1.3594261150734097,0.4784128645948213,0.6198578908587176
177,breast_cancer,286,25,0.0874125874125874,0.0489510489510489,0.8908313533984434,0.2972027972027972,0.8778446951746506,gosdt,0.6875901875901875,0.5457282913165267,0.5359805764411028,0.6993348982785602,7.0,10.734453184931885,0.4784128645948213,0.6198578908587176
178,breast_cancer,286,25,0.0874125874125874,0.0489510489510489,0.8908313533984434,0.2972027972027972,0.8778446951746506,igann,0.6479838709677419,0.6003246753246754,0.6019325473488115,0.7152777777777778,0.0,109.08983427169277,0.4784128645948213,0.6198578908587176
179,breast_cancer,286,25,0.0874125874125874,0.0489510489510489,0.8908313533984434,0.2972027972027972,0.8778446951746506,knn,0.7503673306605655,0.5583333333333333,0.5419239305891848,0.7152777777777778,0.0,0.36292926236694933,0.4784128645948213,0.6198578908587176
180,breast_cancer,286,25,0.0874125874125874,0.0489510489510489,0.8908313533984434,0.2972027972027972,0.8778446951746506,logistic_regression,0.6607772216848214,0.6060644257703081,0.6084614753451307,0.7222222222222222,0.0,2.334508337226569,0.4784128645948213,0.6198578908587176
181,breast_cancer,286,25,0.0874125874125874,0.0489510489510489,0.8908313533984434,0.2972027972027972,0.8778446951746506,naive_bayes,0.6103521554341227,0.5807422969187674,0.5822151532677848,0.6923904538341158,100.0,0.02417305637808407,0.4784128645948213,0.6198578908587176
182,breast_cancer_wisconsin_diagnostic,569,30,0.0527240773286467,0.0175746924428822,0.3702529764385416,0.0527240773286467,0.95263512240186,decision_tree,0.9357732583194278,0.9215732692624784,0.9185750166013325,0.926056338028169,15.0,0.11954199099073223,0.0823077109609472,0.1068856516647457
183,breast_cancer_wisconsin_diagnostic,569,30,0.0527240773286467,0.0175746924428822,0.3702529764385416,0.0527240773286467,0.95263512240186,ebm,0.981207622165069,0.9669811320754716,0.9732076911978712,0.9753521126760564,11959.5,3.875857755249622,0.0823077109609472,0.1068856516647457
184,breast_cancer_wisconsin_diagnostic,569,30,0.0527240773286467,0.0175746924428822,0.3702529764385416,0.0527240773286467,0.95263512240186,gosdt,0.9253403205487122,0.9162073351706594,0.9216365806248747,0.9263271939328278,5.0,24.727767841488706,0.0823077109609472,0.1068856516647457
185,breast_cancer_wisconsin_diagnostic,569,30,0.0527240773286467,0.0175746924428822,0.3702529764385416,0.0527240773286467,0.95263512240186,igann,0.9432933853586029,0.9391409323251596,0.9393427966197652,0.943661971830986,0.0,112.63141330550698,0.0823077109609472,0.1068856516647457
186,breast_cancer_wisconsin_diagnostic,569,30,0.0527240773286467,0.0175746924428822,0.3702529764385416,0.0527240773286467,0.95263512240186,knn,0.9761035928018852,0.9641721433114268,0.9695306327659268,0.971830985915493,0.0,1.1583349447624356,0.0823077109609472,0.1068856516647457
187,breast_cancer_wisconsin_diagnostic,569,30,0.0527240773286467,0.0175746924428822,0.3702529764385416,0.0527240773286467,0.95263512240186,logistic_regression,0.9751196172248804,0.9661425576519916,0.969409207693282,0.9718802324436128,0.0,1.2305958972257725,0.0823077109609472,0.1068856516647457
188,breast_cancer_wisconsin_diagnostic,569,30,0.0527240773286467,0.0175746924428822,0.3702529764385416,0.0527240773286467,0.95263512240186,naive_bayes,0.940862432472256,0.9249899889289332,0.9305382554205798,0.9366197183098592,120.0,0.03254842056947596,0.0823077109609472,0.1068856516647457
189,breast_cancer_wisconsin_original,683,80,0.1171303074670571,0.0819912152269399,0.5343834887218633,0.1405563689604685,0.9340026588217948,decision_tree,0.9093720936742846,0.860285921514735,0.8772310010960906,0.8944272445820434,34.0,0.04028175625146604,0.1492398793265714,0.1822484285578027
190,breast_cancer_wisconsin_original,683,80,0.1171303074670571,0.0819912152269399,0.5343834887218633,0.1405563689604685,0.9340026588217948,ebm,0.9604064629638736,0.9596274240342036,0.9584534745030368,0.9618851049191606,322.0,3.065743612308128,0.1492398793265714,0.1822484285578027
191,breast_cancer_wisconsin_original,683,80,0.1171303074670571,0.0819912152269399,0.5343834887218633,0.1405563689604685,0.9340026588217948,gosdt,0.9235856735856736,0.8804054054054054,0.8951378692522137,0.9090987272101824,9.0,31.56143899992401,0.1492398793265714,0.1822484285578027
192,breast_cancer_wisconsin_original,683,80,0.1171303074670571,0.0819912152269399,0.5343834887218633,0.1405563689604685,0.9340026588217948,igann,0.9459222307282652,0.9441288746373494,0.9450038689949004,0.9501375988992088,0.0,153.7205629746119,0.1492398793265714,0.1822484285578027
193,breast_cancer_wisconsin_original,683,80,0.1171303074670571,0.0819912152269399,0.5343834887218633,0.1405563689604685,0.9340026588217948,knn,0.881483843537415,0.7291666666666667,0.750414318715416,0.8099415204678362,0.0,0.060956141527961284,0.1492398793265714,0.1822484285578027
194,breast_cancer_wisconsin_original,683,80,0.1171303074670571,0.0819912152269399,0.5343834887218633,0.1405563689604685,0.9340026588217948,logistic_regression,0.957088097328826,0.949662162162162,0.9550088414652984,0.95906432748538,0.0,0.8433679599387973,0.1492398793265714,0.1822484285578027
195,breast_cancer_wisconsin_original,683,80,0.1171303074670571,0.0819912152269399,0.5343834887218633,0.1405563689604685,0.9340026588217948,naive_bayes,0.9702403352085204,0.9732401893418842,0.9710116292746204,0.9736154110767112,320.0,0.01187596367854698,0.1492398793265714,0.1822484285578027
196,bupa,345,5,0.0144927536231884,0.0144927536231884,0.9513605793950364,0.4869565217391304,0.99970301655871,decision_tree,0.5229978354978355,0.5229978354978355,0.5229978354978355,0.5232558139534884,15.0,0.04095107200098973,0.665431763807601,0.7851829021365733
197,bupa,345,5,0.0144927536231884,0.0144927536231884,0.9513605793950364,0.4869565217391304,0.99970301655871,ebm,0.6246500559910414,0.6233766233766234,0.6214448733088929,0.622093023255814,328.5,0.8396112942228129,0.665431763807601,0.7851829021365733
198,bupa,345,5,0.0144927536231884,0.0144927536231884,0.9513605793950364,0.4869565217391304,0.99970301655871,gosdt,0.6023714269948129,0.6003787878787878,0.5969842940280125,0.5988372093023255,9.0,30.582142357732735,0.665431763807601,0.7851829021365733
199,bupa,345,5,0.0144927536231884,0.0144927536231884,0.9513605793950364,0.4869565217391304,0.99970301655871,igann,0.598738829569883,0.5966475385080037,0.5942162646728901,0.5954958567228014,0.0,79.88354810078938,0.665431763807601,0.7851829021365733
200,bupa,345,5,0.0144927536231884,0.0144927536231884,0.9513605793950364,0.4869565217391304,0.99970301655871,knn,0.5922190066476434,0.5860767139836907,0.5774906964380648,0.5838679497460573,0.0,0.013847617542042452,0.665431763807601,0.7851829021365733
201,bupa,345,5,0.0144927536231884,0.0144927536231884,0.9513605793950364,0.4869565217391304,0.99970301655871,logistic_regression,0.6198811231809798,0.6176948051948052,0.6149735330975014,0.6162790697674418,0.0,0.5204748709996542,0.665431763807601,0.7851829021365733
202,bupa,345,5,0.0144927536231884,0.0144927536231884,0.9513605793950364,0.4869565217391304,0.99970301655871,naive_bayes,0.6185369318181817,0.587391774891775,0.5535984848484848,0.5813953488372093,20.0,0.011378372416776769,0.665431763807601,0.7851829021365733
203,chess,3196,37,0.0115769712140175,0.0075093867334167,0.7954392181726581,0.0897997496871088,0.998575538655458,decision_tree,0.968136915408705,0.9679962836013912,0.968020064781181,0.9680851063829788,36.0,0.02280882526846493,0.2387684099184232,0.3303162765824022
204,chess,3196,37,0.0115769712140175,0.0075093867334167,0.7954392181726581,0.0897997496871088,0.998575538655458,ebm,0.9710709115916388,0.971101778040145,0.9711524013461216,0.9712140175219024,157.5,2.3980918585085402,0.2387684099184232,0.3303162765824022
205,chess,3196,37,0.0115769712140175,0.0075093867334167,0.7954392181726581,0.0897997496871088,0.998575538655458,gosdt,0.9480851598389812,0.9432921046030808,0.9445872962606916,0.9449311639549436,9.0,4.172659303627762,0.2387684099184232,0.3303162765824022
206,chess,3196,37,0.0115769712140175,0.0075093867334167,0.7954392181726581,0.0897997496871088,0.998575538655458,igann,0.9700056098182832,0.9698383514651308,0.969895981422614,0.969962453066333,0.0,133.42920420450324,0.2387684099184232,0.3303162765824022
207,chess,3196,37,0.0115769712140175,0.0075093867334167,0.7954392181726581,0.0897997496871088,0.998575538655458,knn,0.9463085778988172,0.9458595427323062,0.9460541669810368,0.9461827284105132,0.0,0.1753630007014555,0.2387684099184232,0.3303162765824022
208,chess,3196,37,0.0115769712140175,0.0075093867334167,0.7954392181726581,0.0897997496871088,0.998575538655458,logistic_regression,0.9681841972116858,0.9678750006797904,0.9680104778269448,0.9680851063829788,0.0,4.888936517285366,0.2387684099184232,0.3303162765824022
209,chess,3196,37,0.0115769712140175,0.0075093867334167,0.7954392181726581,0.0897997496871088,0.998575538655458,naive_bayes,0.8281587226904701,0.8207732243524553,0.8217378351508084,0.8235294117647058,148.0,0.007000170502008176,0.2387684099184232,0.3303162765824022
210,churn,5000,29,0.0058,0.0028,0.9328554546075408,0.1498,0.5878935751446988,decision_tree,0.8625097696877315,0.8080046583344032,0.8378238898153954,0.9264,38.0,0.19756267585006415,0.1972499451549043,0.2557437388017003
211,churn,5000,29,0.0058,0.0028,0.9328554546075408,0.1498,0.5878935751446988,ebm,0.8352228310736961,0.7202363087810195,0.7596928942340935,0.9024,8332.0,2.7151080627067414,0.1972499451549043,0.2557437388017003
212,churn,5000,29,0.0058,0.0028,0.9328554546075408,0.1498,0.5878935751446988,gosdt,0.8220332454254078,0.6192973603066426,0.6565593790206864,0.8828,5.0,97.38630336406185,0.1972499451549043,0.2557437388017003
213,churn,5000,29,0.0058,0.0028,0.9328554546075408,0.1498,0.5878935751446988,igann,0.7725140833501408,0.6791007840101937,0.7102396811286771,0.8824000000000001,0.0,127.94019740235572,0.1972499451549043,0.2557437388017003
214,churn,5000,29,0.0058,0.0028,0.9328554546075408,0.1498,0.5878935751446988,knn,0.7976300457446486,0.6061272688421739,0.6378276418507696,0.8792,0.0,2.5704025357377294,0.1972499451549043,0.2557437388017003
215,churn,5000,29,0.0058,0.0028,0.9328554546075408,0.1498,0.5878935751446988,logistic_regression,0.6757627595784063,0.5855113713328224,0.6047036452076959,0.8552,0.0,11.774474466548247,0.1972499451549043,0.2557437388017003
216,churn,5000,29,0.0058,0.0028,0.9328554546075408,0.1498,0.5878935751446988,naive_bayes,0.7249620433244317,0.667541778430613,0.685793201539298,0.8680000000000001,116.0,0.0070325556923361374,0.1972499451549043,0.2557437388017003
217,clean1,476,168,0.3529411764705882,0.0126050420168067,0.2319286570037221,0.1092436974789916,0.9877270579926236,decision_tree,1.0,1.0,1.0,1.0,3.0,0.010807151887931075,0.2893789393028853,0.4031862654942828
218,clean1,476,168,0.3529411764705882,0.0126050420168067,0.2319286570037221,0.1092436974789916,0.9877270579926236,ebm,1.0,1.0,1.0,1.0,22905.0,16.615018407503765,0.2893789393028853,0.4031862654942828
219,clean1,476,168,0.3529411764705882,0.0126050420168067,0.2319286570037221,0.1092436974789916,0.9877270579926236,gosdt,1.0,1.0,1.0,1.0,3.0,0.3439765116747688,0.2893789393028853,0.4031862654942828
220,clean1,476,168,0.3529411764705882,0.0126050420168067,0.2319286570037221,0.1092436974789916,0.9877270579926236,igann,0.9963235294117648,0.9951923076923076,0.9957209636821288,0.9957983193277312,0.0,14.845553881981793,0.2893789393028853,0.4031862654942828
221,clean1,476,168,0.3529411764705882,0.0126050420168067,0.2319286570037221,0.1092436974789916,0.9877270579926236,knn,0.8323501275510203,0.8314437428243399,0.8295268692163933,0.8319327731092436,0.0,0.06148670233932196,0.2893789393028853,0.4031862654942828
222,clean1,476,168,0.3529411764705882,0.0126050420168067,0.2319286570037221,0.1092436974789916,0.9877270579926236,logistic_regression,0.9963235294117648,0.9951923076923076,0.9957209636821288,0.9957983193277312,0.0,8.927086063459807,0.2893789393028853,0.4031862654942828
223,clean1,476,168,0.3529411764705882,0.0126050420168067,0.2319286570037221,0.1092436974789916,0.9877270579926236,naive_bayes,0.8025212560972323,0.8072856869498661,0.797962648556876,0.7983193277310925,672.0,0.005010429550619684,0.2893789393028853,0.4031862654942828
224,clean2,6598,168,0.0254622612913003,0.0006062443164595,0.452677337599672,0.0439527129433161,0.6200985590130879,decision_tree,1.0,1.0,1.0,1.0,3.0,0.436139144149481,0.1028524736838841,0.1518625698628606
225,clean2,6598,168,0.0254622612913003,0.0006062443164595,0.452677337599672,0.0439527129433161,0.6200985590130879,ebm,1.0,1.0,1.0,1.0,49970.5,28.795028957666137,0.1028524736838841,0.1518625698628606
226,clean2,6598,168,0.0254622612913003,0.0006062443164595,0.452677337599672,0.0439527129433161,0.6200985590130879,gosdt,1.0,1.0,1.0,1.0,3.0,5.352377145898108,0.1028524736838841,0.1518625698628606
227,clean2,6598,168,0.0254622612913003,0.0006062443164595,0.452677337599672,0.0439527129433161,0.6200985590130879,igann,1.0,1.0,1.0,1.0,0.0,160.78786600103567,0.1028524736838841,0.1518625698628606
228,clean2,6598,168,0.0254622612913003,0.0006062443164595,0.452677337599672,0.0439527129433161,0.6200985590130879,knn,0.9421853066039108,0.9125552202084796,0.9273134793985216,0.963322307367183,0.0,5.6944240471896,0.1028524736838841,0.1518625698628606
229,clean2,6598,168,0.0254622612913003,0.0006062443164595,0.452677337599672,0.0439527129433161,0.6200985590130879,logistic_regression,1.0,1.0,1.0,1.0,0.0,31.142253006205838,0.1028524736838841,0.1518625698628606
230,clean2,6598,168,0.0254622612913003,0.0006062443164595,0.452677337599672,0.0439527129433161,0.6200985590130879,naive_bayes,0.7804397648051012,0.8380878371116819,0.8032133417074674,0.886969696969697,672.0,0.04303737247691435,0.1028524736838841,0.1518625698628606
231,coil2000,9822,527,0.0536550600692323,0.0187334555080431,0.97311584024289,0.0981470169008348,0.3261016552819349,decision_tree,0.970169027843197,0.5,0.4846258842331828,0.9403380556863944,30.0,0.06864048920425714,0.1367813892508367,0.1820556817857271
232,coil2000,9822,527,0.0536550600692323,0.0187334555080431,0.97311584024289,0.0981470169008348,0.3261016552819349,ebm,0.6537597166873272,0.5030765446065824,0.49120346804505,0.9399308066367248,2138.0,37.168250481287636,0.1367813892508367,0.1820556817857271
233,coil2000,9822,527,0.0536550600692323,0.0187334555080431,0.97311584024289,0.0981470169008348,0.3261016552819349,gosdt,0.970169027843197,0.5,0.4846258842331828,0.9403380556863944,1.0,12.6707003958085,0.1367813892508367,0.1820556817857271
